object_id,original_detection_id,parent_class,frame,x,y,w,h,area,solidity,eccentricity,focus_score,quality_score,cluster
3974,4359,Detritus / Unsharp Organisms,RCNHSha_20250515_234002_IMG5,2440,2303,56,90,2206,0.745,0.9045,15.0335,0.3268,4
3975,4360,Detritus / Unsharp Organisms,RCNHSha_20250515_234002_IMG5,2651,2354,47,76,2401,0.8766,0.8498,9.8604,0.3689,2
3976,4361,Detritus / Unsharp Organisms,RCNHSha_20250515_234002_IMG5,2782,2427,124,65,2671,0.648,0.8846,11.3197,0.3126,20
3977,4362,Detritus / Unsharp Organisms,RCNHSha_20250515_234002_IMG5,2383,2431,50,108,2185,0.6408,0.9526,14.8604,0.2945,28
3978,4363,Detritus / Unsharp Organisms,RCNHSha_20250515_234002_IMG5,2004,2553,110,70,2980,0.6245,0.8751,12.05,0.3186,8
3979,4364,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,1489,193,50,63,1302,0.6874,0.8063,8.9949,0.2673,11
3980,4365,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,1505,198,108,127,3655,0.6082,0.9661,11.2492,0.3399,11
3981,4366,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,2011,257,97,47,1299,0.6534,0.9857,13.144,0.2611,19
3982,4367,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,2287,274,38,62,1566,0.8356,0.8369,11.6303,0.325,2
3983,4368,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,1750,288,114,78,3376,0.7804,0.9681,12.0578,0.3812,19
3984,4369,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,2467,299,70,78,1518,0.7298,0.9797,14.8394,0.2945,12
3985,4370,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,1965,306,94,57,2108,0.6101,0.9199,16.5885,0.2839,20
3986,4371,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,1974,361,142,96,5037,0.5545,0.9329,13.6038,0.38,8
3987,4372,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,1528,407,58,79,1839,0.6714,0.8967,15.4117,0.2904,1
3988,4373,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,2067,490,53,113,2338,0.5362,0.925,14.4552,0.2688,28
3989,4374,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,2172,498,59,92,2796,0.751,0.79,18.5113,0.3557,1
3990,4375,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,1873,741,227,136,7017,0.6126,0.9824,17.4765,0.4013,8
3991,4376,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,1412,786,119,64,2866,0.7628,0.9617,17.6197,0.3611,8
3992,4377,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,2595,804,80,61,1958,0.7271,0.9403,12.2402,0.3087,8
3993,4379,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,1249,1060,162,86,5840,0.6673,0.9418,17.1752,0.4174,8
3994,4380,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,1138,1081,104,55,2529,0.7058,0.9634,20.2223,0.3331,33
3995,4381,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,2966,1169,174,82,6519,0.7459,0.929,11.1152,0.4349,14
3996,4382,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,1908,1181,75,68,1697,0.5708,0.9132,17.5622,0.2567,18
3997,4383,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,2146,1212,103,79,2279,0.6491,0.9746,15.273,0.3012,20
3998,4384,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,3257,1246,75,179,5829,0.5306,0.9151,11.016,0.3702,2
3999,4385,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,1173,1269,83,81,3841,0.7561,0.7402,17.5974,0.3981,13
4000,4386,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,2612,1309,105,53,1675,0.6636,0.9853,16.4245,0.2825,20
4001,4387,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,2827,1340,202,82,6706,0.7376,0.9516,14.4483,0.4357,8
4002,4388,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,1403,1381,76,69,1958,0.8414,0.9666,13.9563,0.3447,13
4003,4389,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,2781,1407,56,93,1671,0.5778,0.93,18.4549,0.2586,28
4004,4390,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,1541,1487,51,55,1532,0.8709,0.8865,21.3989,0.344,12
4005,4391,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,2687,1541,236,93,4866,0.4791,0.9898,15.3187,0.3537,8
4006,4392,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,1443,1584,77,84,3082,0.7194,0.6778,20.2415,0.3593,7
4007,4393,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,1533,1591,67,60,1511,0.6419,0.6857,18.5593,0.2716,13
4008,4394,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,3007,1622,86,63,1303,0.7316,0.988,13.9339,0.2855,8
4009,4395,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,1636,1641,33,58,1360,0.9341,0.8492,17.9601,0.3526,1
4010,4396,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,2981,1666,110,59,2072,0.534,0.9623,12.3659,0.2555,8
4011,4397,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,1101,1670,206,200,10707,0.4849,0.8192,19.4524,0.3649,14
4012,4398,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,2481,1733,90,95,3554,0.7181,0.7847,15.8497,0.3734,12
4013,4399,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,2700,1825,56,72,1597,0.695,0.9243,19.5068,0.2919,7
4014,4400,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,926,1841,96,141,4347,0.7055,0.9672,13.2773,0.3988,3
4015,4401,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,2513,1892,53,72,1223,0.7359,0.9772,16.7585,0.2864,28
4016,4402,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,1817,1991,56,86,2993,0.9365,0.8509,17.4404,0.4181,1
4017,4403,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,1044,2017,52,63,1385,0.8066,0.9454,13.1292,0.3105,25
4018,4404,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,3105,2115,159,77,2539,0.4384,0.9839,10.438,0.2435,19
4019,4405,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,1417,2159,96,130,3830,0.7171,0.9764,13.8057,0.3821,7
4020,4406,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,1003,2243,75,117,2554,0.5958,0.9614,10.7924,0.2917,3
4021,4407,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,1315,2261,128,85,4494,0.585,0.8939,14.2814,0.3695,33
4022,4408,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,1333,2355,53,60,1339,0.6913,0.9072,13.8579,0.2748,11
4023,4409,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,2664,2363,68,89,2624,0.8301,0.9075,14.0103,0.368,1
4024,4410,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,2304,2423,134,108,5882,0.5953,0.6512,14.5271,0.3931,32
4025,4411,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,2403,2480,40,55,1455,0.8544,0.8199,20.399,0.3349,2
4026,4412,Detritus / Unsharp Organisms,RCNHSha_20250515_234047_IMG8,2046,2555,67,78,2498,0.6831,0.8311,18.9419,0.3238,12
4027,4413,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1721,119,34,67,1479,0.9232,0.8809,10.9036,0.347,2
4028,4414,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2045,146,62,53,2283,0.956,0.697,12.9162,0.391,17
4029,4415,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1886,149,57,61,1990,0.8109,0.657,20.6066,0.3435,10
4030,4416,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1609,187,34,57,1477,0.9666,0.8086,11.9869,0.3611,2
4031,4417,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1778,199,47,50,1530,0.9262,0.8082,13.6216,0.3527,11
4032,4418,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1450,208,116,73,2603,0.4888,0.852,8.6016,0.2594,19
4033,4419,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1477,238,123,91,3073,0.5961,0.9681,9.8431,0.3116,22
4034,4420,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1780,267,46,68,2242,0.9631,0.7831,15.944,0.3945,1
4035,4422,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2470,296,64,77,1491,0.7477,0.9768,17.9307,0.3019,7
4036,4423,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1662,302,65,122,3733,0.7308,0.9502,10.7315,0.3793,3
4037,4425,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2421,304,45,49,1347,0.8233,0.8254,13.1307,0.314,11
4038,4427,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1830,340,90,79,2957,0.7017,0.8787,25.0114,0.3538,14
4039,4428,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2685,392,35,52,1359,0.9424,0.7883,15.5986,0.3527,2
4040,4429,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2813,403,84,58,2693,0.8789,0.8267,17.3363,0.3887,16
4041,4430,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1538,407,43,69,1585,0.7544,0.8922,35.8872,0.3256,2
4042,4431,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2580,457,105,130,6442,0.7911,0.8495,20.8931,0.4582,21
4043,4432,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2770,461,40,72,1913,0.9424,0.8709,24.4659,0.3837,10
4044,4434,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1167,483,75,46,2113,0.8405,0.8512,20.4694,0.3571,16
4045,4435,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1107,500,82,146,3985,0.6053,0.9307,13.2432,0.3542,3
4046,4436,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2191,517,40,68,1400,0.7235,0.894,20.855,0.2939,4
4047,4437,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2380,524,70,59,2125,0.6947,0.7686,23.3215,0.3167,14
4048,4438,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2130,534,56,63,1870,0.85,0.7741,57.827,0.3876,9
4049,4440,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1935,549,78,96,3502,0.7794,0.871,29.8238,0.4037,9
4050,4441,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2647,578,83,119,4890,0.8738,0.8677,20.3874,0.4781,9
4051,4442,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2382,590,75,52,2322,0.8594,0.8152,21.8896,0.3726,22
4052,4443,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2252,607,85,59,3054,0.8331,0.8538,16.7314,0.3888,31
4053,4444,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2799,650,101,99,6322,0.8252,0.7075,11.3901,0.459,18
4054,4445,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2083,654,58,62,2360,0.8548,0.6083,23.597,0.3744,10
4055,4446,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1877,672,80,77,3349,0.7045,0.5733,16.3807,0.3617,16
4056,4448,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2231,700,61,78,2332,0.7579,0.852,27.7691,0.3484,9
4057,4449,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1099,716,83,125,5367,0.7348,0.8567,19.3771,0.4398,1
4058,4450,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1206,726,56,60,1723,0.7491,0.6651,30.4288,0.3241,9
4059,4451,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2604,726,65,62,2824,0.9573,0.7508,11.4968,0.4116,13
4060,4452,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1877,752,113,142,5954,0.684,0.9471,15.6664,0.4209,10
4061,4453,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2857,763,109,69,4560,0.776,0.8187,13.8767,0.4291,31
4062,4455,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1410,787,69,74,2230,0.8421,0.9261,13.1539,0.355,12
4063,4456,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2586,803,35,108,2181,0.7444,0.9742,12.098,0.3226,2
4064,4457,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1348,806,51,65,2262,0.9573,0.6477,11.6993,0.3894,24
4065,4458,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1218,810,72,66,3189,0.8063,0.381,16.5374,0.386,16
4066,4459,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,3144,810,46,60,1861,0.9423,0.8172,14.7596,0.3719,10
4067,4460,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,782,826,64,34,1394,0.9349,0.8856,7.9466,0.3442,19
4068,4461,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2129,830,48,48,1334,0.9069,0.7047,14.8186,0.3402,13
4069,4462,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2172,867,90,101,3126,0.6299,0.8825,14.4996,0.3285,25
4070,4463,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1917,876,57,47,1672,0.9367,0.7261,15.3958,0.3633,18
4071,4464,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1278,881,60,76,2893,0.8592,0.7192,17.1417,0.3906,10
4072,4465,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2748,917,63,53,2162,0.9287,0.8215,9.9736,0.3751,15
4073,4466,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,921,927,101,128,5089,0.6839,0.8903,16.174,0.4213,1
4074,4468,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2327,945,148,71,4783,0.6153,0.9263,16.9514,0.3928,20
4075,4469,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1853,975,68,105,3902,0.8062,0.9022,23.2093,0.4211,10
4076,4470,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2954,977,74,34,1644,0.8911,0.9167,28.1466,0.3612,16
4077,4471,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1353,984,63,45,2017,0.9465,0.797,15.2561,0.3799,16
4078,4472,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2385,1023,53,59,1584,0.843,0.8037,48.5015,0.3648,10
4079,4473,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2300,1030,40,44,1246,0.9599,0.6808,25.0767,0.3629,12
4080,4474,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1536,1031,73,68,3149,0.7429,0.4891,14.8705,0.3637,16
4081,4475,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1230,1035,94,112,4494,0.7338,0.9131,15.0439,0.415,7
4082,4476,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,758,1056,54,54,1536,0.9062,0.8579,9.6278,0.3429,13
4083,4477,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2064,1060,74,66,2180,0.6802,0.6447,17.6424,0.3089,18
4084,4478,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,874,1062,59,46,1847,0.966,0.8168,34.7123,0.3984,16
4085,4479,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2602,1067,52,60,1689,0.8012,0.3651,15.1759,0.3231,12
4086,4480,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2425,1074,52,51,1515,0.7915,0.4302,47.2334,0.3453,16
4087,4481,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1140,1084,86,72,2602,0.5714,0.8862,13.6982,0.2892,29
4088,4482,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2835,1084,53,41,1524,0.9495,0.7961,12.6386,0.3585,15
4089,4483,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,3184,1085,71,86,2500,0.622,0.5957,29.4668,0.3161,9
4090,4484,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1719,1089,43,49,1502,0.9423,0.7064,13.9483,0.3567,11
4091,4485,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2128,1099,49,43,1349,0.909,0.7243,18.15,0.3448,18
4092,4486,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2275,1118,52,87,2074,0.8181,0.9133,22.2801,0.3507,1
4093,4487,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,952,1142,68,62,2256,0.8761,0.7642,15.8707,0.3689,13
4094,4488,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2044,1175,69,52,2090,0.7959,0.7986,37.3419,0.3597,16
4095,4491,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1907,1183,43,106,1898,0.6235,0.9637,13.6144,0.2766,3
4096,4492,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2757,1186,127,54,3595,0.6849,0.9121,21.2426,0.3705,31
4097,4493,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2178,1188,90,83,4584,0.853,0.6682,16.9395,0.4562,18
4098,4494,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2959,1195,135,158,8722,0.6157,0.8776,18.8522,0.4036,21
4099,4495,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,3230,1225,49,42,1540,0.908,0.6557,14.0782,0.3481,18
4100,4496,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2474,1233,65,130,3218,0.625,0.9097,13.7777,0.33,3
4101,4497,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1700,1238,228,188,10159,0.3951,0.4797,24.7631,0.3433,14
4102,4498,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2753,1248,77,52,2841,0.9352,0.7677,26.8313,0.421,17
4103,4500,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2545,1257,45,57,1815,0.9758,0.794,16.4766,0.3818,10
4104,4501,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,904,1264,67,52,1700,0.7859,0.7804,31.6176,0.3354,16
4105,4502,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1073,1297,90,92,3726,0.6581,0.7748,29.093,0.3756,9
4106,4505,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,735,1315,124,98,3685,0.5287,0.8964,11.252,0.3173,16
4107,4506,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2906,1364,56,44,1493,0.954,0.8731,45.1854,0.3911,16
4108,4507,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1374,1366,148,130,6763,0.5962,0.6845,20.7762,0.3996,5
4109,4508,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2021,1389,78,43,2389,0.8526,0.8564,20.6371,0.372,19
4110,4509,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1181,1424,59,44,1519,0.8378,0.8419,42.696,0.3548,14
4111,4510,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2446,1426,41,92,1554,0.6274,0.937,14.7517,0.2651,3
4112,4511,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1803,1428,63,68,1825,0.6921,0.7339,63.7379,0.3444,4
4113,4512,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,3188,1428,54,83,1510,0.6148,0.8908,21.3271,0.2662,9
4114,4513,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,778,1446,58,72,2163,0.8782,0.8512,31.6429,0.3816,10
4115,4514,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2959,1447,100,51,2296,0.61,0.9305,21.8857,0.2967,14
4116,4515,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2034,1465,91,83,4109,0.7662,0.6762,19.9731,0.4142,5
4117,4516,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2597,1467,47,78,2215,0.9221,0.9177,16.8783,0.3821,3
4118,4517,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2682,1484,89,168,4555,0.5229,0.9707,17.7027,0.3568,4
4119,4518,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,744,1485,33,61,1507,0.9587,0.8539,21.5589,0.3694,2
4120,4519,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1820,1486,144,151,7444,0.7225,0.942,20.6938,0.4374,21
4121,4520,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1540,1491,50,48,1265,0.8915,0.9052,16.7769,0.3348,13
4122,4521,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1053,1518,56,56,2080,0.9378,0.6734,16.4086,0.3809,16
4123,4522,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1281,1528,41,59,1381,0.8274,0.8652,54.4437,0.3579,9
4124,4523,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,3259,1530,51,37,1280,0.904,0.7947,12.1222,0.3345,15
4125,4524,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,3144,1548,81,49,1640,0.7509,0.8726,20.0483,0.3109,14
4126,4525,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2806,1565,69,65,3345,0.9258,0.5878,21.2294,0.4328,16
4127,4526,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1440,1586,53,78,2852,0.8882,0.7935,17.1038,0.3976,1
4128,4528,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2923,1600,67,39,1267,0.9141,0.9579,12.2102,0.3371,31
4129,4529,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2388,1603,94,82,3229,0.7403,0.8442,23.95,0.3752,14
4130,4530,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2743,1641,45,42,1256,0.9141,0.7973,27.0379,0.3515,16
4131,4531,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2501,1654,70,43,1807,0.8045,0.8119,30.8951,0.3445,16
4132,4532,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2306,1656,67,76,2456,0.6807,0.5778,23.1217,0.3256,9
4133,4533,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1224,1657,68,36,1916,0.9599,0.8643,18.2774,0.3829,16
4134,4534,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2813,1658,128,231,9792,0.5173,0.9521,18.0385,0.3732,7
4135,4535,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2928,1664,69,44,1493,0.7439,0.86,16.3628,0.2993,8
4136,4536,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2250,1666,42,54,1614,0.8888,0.6738,29.1725,0.3604,10
4137,4537,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1981,1667,64,120,4349,0.8057,0.9008,20.883,0.4365,9
4138,4538,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,954,1670,77,71,4070,0.9485,0.573,11.5464,0.4589,15
4139,4539,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2772,1689,51,50,1678,0.9017,0.5857,17.6994,0.3553,13
4140,4540,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,851,1701,48,62,1713,0.8489,0.6713,11.6443,0.3348,0
4141,4541,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2515,1701,65,64,2217,0.7653,0.6385,24.3039,0.3426,34
4142,4542,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1161,1717,65,62,2287,0.855,0.6134,17.3884,0.3654,16
4143,4544,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1402,1761,62,57,2417,0.9557,0.7168,34.1476,0.4175,16
4144,4545,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1061,1773,179,83,7636,0.7011,0.9063,15.2813,0.4256,8
4145,4546,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1931,1791,50,39,1543,0.9803,0.6543,14.1039,0.3699,15
4146,4547,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2702,1814,53,78,1670,0.5996,0.8116,14.4978,0.2612,1
4147,4548,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1215,1844,70,41,1633,0.7989,0.8993,20.7137,0.3257,8
4148,4549,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2974,1849,81,50,2346,0.8686,0.8936,11.3047,0.3657,31
4149,4550,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,3328,1885,69,66,2418,0.6881,0.7655,7.5336,0.3107,18
4150,4551,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2099,1904,61,68,2473,0.7791,0.6957,17.863,0.3505,10
4151,4554,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,795,1914,44,61,1881,0.9592,0.6972,12.0323,0.375,2
4152,4555,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,3096,1931,87,29,1220,0.7151,0.9733,10.9271,0.2743,20
4153,4556,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1072,1946,71,87,2623,0.6865,0.389,37.7534,0.3486,9
4154,4558,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2482,1957,43,48,1389,0.9266,0.5257,25.1969,0.3587,10
4155,4559,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,850,1967,92,51,2073,0.7633,0.9616,11.61,0.3235,19
4156,4560,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2114,1984,77,70,2812,0.7747,0.6556,18.9571,0.3638,16
4157,4561,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1663,2015,49,56,1781,0.8562,0.3824,25.0915,0.3532,9
4158,4562,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1033,2020,31,93,1521,0.7298,0.9708,15.3468,0.2951,26
4159,4563,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1753,2028,53,42,1478,0.9743,0.8248,23.8981,0.3753,16
4160,4564,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,757,2030,85,72,3158,0.7659,0.5211,9.6585,0.3658,17
4161,4565,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1497,2031,46,61,1688,0.8955,0.5537,23.2038,0.3594,10
